id,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,complain,satisfaction_score,card_type,point_earned,cluster_label,created_at
4473,15683524,Tobenna,660,Germany,Female,23,6,16607048.00,2,0,0,9049472.00,0,0,4,GOLD,313,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4474,15713532,Wang,646,Germany,Female,29,4,10595744.00,1,1,0,1547091.00,0,0,1,PLATINUM,345,Khách hàng trung thành,2026-06-23 13:35:14.507
4475,15719827,O'Donnell,767,France,Male,36,3,0.00,1,0,0,6514727.00,0,0,2,DIAMOND,470,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4476,15578435,Langlands,640,France,Male,40,8,11034068.00,1,1,1,1578866.00,0,0,4,DIAMOND,778,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4477,15723028,Smith,778,France,Male,33,1,0.00,2,1,0,8543973.00,0,0,2,DIAMOND,624,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4478,15595609,Sykes,679,Germany,Male,52,9,13587001.00,2,0,0,5403862.00,0,0,2,GOLD,510,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4479,15622443,Marshall,549,France,Male,31,4,0.00,2,0,1,2568485.00,0,0,1,PLATINUM,427,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4480,15579112,Gibson,598,France,Male,47,2,0.00,2,1,1,18611654.00,0,0,1,PLATINUM,316,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4481,15648479,Stephenson,655,France,Female,45,0,0.00,2,1,0,16683071.00,0,0,2,GOLD,434,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4482,15659234,Y?,494,France,Male,30,3,8570495.00,1,0,1,2788606.00,0,0,2,PLATINUM,520,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4483,15811970,Kang,653,France,Female,42,1,0.00,2,1,1,576832.00,0,0,2,SILVER,397,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4484,15774192,Miller,539,Germany,Female,38,8,10543574.00,1,0,0,8057544.00,1,1,2,PLATINUM,627,Khách hàng trung thành,2026-06-23 13:35:14.507
4485,15595136,Kryukov,645,France,Female,37,1,0.00,2,1,1,6898755.00,0,0,3,GOLD,973,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4486,15630580,Y?,751,Germany,Male,34,9,10851325.00,2,1,1,2709782.00,0,0,5,SILVER,264,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4487,15660646,Fanucci,528,France,Male,35,3,1566871.00,1,1,0,19932076.00,0,0,4,PLATINUM,982,Khách hàng trung thành,2026-06-23 13:35:14.507
4488,15614365,Lombardi,696,Germany,Male,31,3,15060452.00,1,0,0,55666.00,0,0,5,PLATINUM,326,Khách hàng trung thành,2026-06-23 13:35:14.507
4489,15776128,Hs?,716,France,Female,44,6,1551149.00,1,0,0,13387183.00,0,0,5,SILVER,682,Khách hàng trung thành,2026-06-23 13:35:14.507
4490,15787035,Anderson,602,France,Female,35,8,0.00,2,1,1,15284353.00,0,0,2,PLATINUM,677,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4491,15792646,Trentino,647,Spain,Female,64,1,91216.00,1,1,1,4180018.00,0,0,1,DIAMOND,402,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4492,15726832,Donnelly,850,Germany,Male,61,3,14178402.00,1,1,1,9205375.00,0,0,1,SILVER,781,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4493,15773260,Tsou,590,France,Female,32,0,12776324.00,1,1,0,10071754.00,0,0,2,DIAMOND,417,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4494,15624437,Johnson,825,Spain,Female,32,1,0.00,2,1,1,4293515.00,0,0,1,PLATINUM,359,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4495,15717138,Watson,850,Spain,Male,31,6,8261356.00,2,1,0,14917092.00,0,0,2,DIAMOND,791,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4496,15657317,Allan,789,France,Female,32,7,6942352.00,1,1,0,10749939.00,0,0,2,SILVER,666,Khách hàng trung thành,2026-06-23 13:35:14.507
4497,15626948,Butcher,701,France,Female,42,6,8616782.00,1,1,0,15334238.00,0,0,5,DIAMOND,958,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4498,15758901,Henderson,713,Spain,Female,47,1,0.00,1,1,0,10782508.00,1,1,5,DIAMOND,571,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4499,15777759,Boucaut,570,France,Male,30,2,13140656.00,1,1,1,4795245.00,0,0,1,GOLD,636,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4500,15773322,Obiajulu,536,Germany,Female,44,4,12189882.00,1,0,0,13100718.00,0,0,2,GOLD,763,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4501,15697318,Ifeatu,771,Germany,Male,32,9,774872.00,1,0,0,3314304.00,0,0,3,SILVER,918,Khách hàng trung thành,2026-06-23 13:35:14.507
4502,15678916,Kelly,512,France,Female,75,2,0.00,1,1,0,12330462.00,0,0,3,GOLD,355,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4503,15632118,Pirozzi,698,Spain,Male,45,5,16445094.00,1,1,0,14197002.00,1,1,3,SILVER,347,Khách hàng trung thành,2026-06-23 13:35:14.507
4504,15788118,Siciliano,656,France,Male,33,7,13870502.00,2,1,0,3713615.00,0,0,1,GOLD,396,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4505,15788930,Silva,761,Spain,Male,37,7,13273017.00,1,1,0,19929300.00,0,0,2,PLATINUM,649,Khách hàng trung thành,2026-06-23 13:35:14.507
4506,15628583,Iweobiegbunam,709,France,Female,30,5,0.00,2,0,1,16138822.00,0,0,3,PLATINUM,418,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4507,15635177,Williamson,597,Spain,Female,66,3,0.00,1,1,1,7053253.00,0,0,2,DIAMOND,414,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4508,15587690,Madueke,592,France,Male,28,2,11649822.00,1,1,0,14429025.00,0,0,4,DIAMOND,238,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4509,15627630,Chiagoziem,599,France,Female,41,1,0.00,2,1,0,9606982.00,0,0,2,SILVER,458,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4510,15610930,Kwemto,572,Germany,Female,35,1,13997907.00,1,1,0,18566284.00,0,0,4,SILVER,598,Khách hàng trung thành,2026-06-23 13:35:14.507
4511,15657747,Zito,611,Germany,Female,43,9,12721631.00,2,0,1,1791325.00,0,0,3,DIAMOND,564,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4512,15568006,Ukaegbunam,634,France,Female,45,2,0.00,4,1,0,10103953.00,1,1,2,SILVER,611,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4513,15751748,Trevisani,666,France,Male,51,2,14822265.00,1,0,0,15695354.00,1,1,2,DIAMOND,595,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4514,15722212,Edmondstone,696,France,Female,41,8,0.00,2,0,0,2827683.00,0,0,3,PLATINUM,628,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4515,15658670,Chien,669,France,Female,38,8,0.00,2,1,0,8404916.00,0,0,4,PLATINUM,800,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4516,15761654,Boni,726,Spain,Male,30,8,13415229.00,1,1,1,14782244.00,0,0,1,PLATINUM,426,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4517,15812210,Yashina,497,Germany,Female,32,8,11153723.00,4,1,1,949799.00,1,1,5,SILVER,822,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4518,15787051,Georg,750,Spain,Female,39,7,11956592.00,1,1,0,8706773.00,0,0,1,SILVER,918,Khách hàng trung thành,2026-06-23 13:35:14.507
4519,15642991,Tung,850,Spain,Female,29,7,0.00,2,1,0,2323725.00,0,0,5,PLATINUM,241,Khách hàng trung thành,2026-06-23 13:35:14.507
4520,15713769,Michelides,617,Spain,Male,38,7,0.00,1,1,1,2723928.00,0,0,1,DIAMOND,743,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4521,15605826,Korovina,652,Germany,Male,46,10,1210638.00,3,1,0,15148186.00,1,1,5,SILVER,683,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4522,15648898,Chuang,560,Spain,Female,27,7,12499598.00,1,1,1,11466979.00,0,0,5,SILVER,457,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4523,15705309,Yuriev,629,Spain,Male,39,5,0.00,2,0,0,11674814.00,0,0,5,GOLD,839,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4524,15734202,Chidimma,660,Germany,Female,52,4,8689184.00,1,1,0,9087776.00,0,0,4,DIAMOND,753,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4525,15658852,Stevens,676,France,Male,38,8,0.00,2,1,1,13369288.00,0,0,2,DIAMOND,864,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4526,15612633,Kao,581,Spain,Male,43,9,7802261.00,1,0,1,3066291.00,0,0,4,PLATINUM,914,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4527,15604818,Edmund la Touche,798,France,Male,34,9,15449579.00,1,1,0,19139588.00,0,0,1,PLATINUM,370,Khách hàng trung thành,2026-06-23 13:35:14.507
4528,15593900,Belousov,705,France,Male,38,1,18944372.00,1,0,1,10664858.00,0,0,3,PLATINUM,648,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4529,15624995,McCane,714,Spain,Female,31,6,1529266.00,1,1,1,5089991.00,0,0,3,DIAMOND,983,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4530,15570087,Parry-Okeden,664,France,Female,44,8,14298969.00,1,1,1,11545251.00,1,1,3,DIAMOND,750,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4531,15802617,Hudson,697,Germany,Male,43,7,11537194.00,2,1,0,641391.00,0,0,1,GOLD,538,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4532,15656029,Marsden,609,France,Male,37,6,0.00,2,0,1,2203072.00,0,0,1,GOLD,482,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4533,15739194,Manfrin,548,Spain,Male,38,0,17805654.00,2,1,0,3843473.00,0,0,5,SILVER,427,Khách hàng trung thành,2026-06-23 13:35:14.507
4534,15607275,Ch'ang,850,Spain,Male,39,6,20601494.00,2,0,1,4277484.00,1,1,5,PLATINUM,748,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4535,15629475,Clark,656,France,Male,41,2,0.00,2,1,0,15897377.00,0,0,1,PLATINUM,902,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4536,15635034,Aldrich,727,Germany,Male,37,9,10119183.00,1,1,1,3455135.00,1,1,2,PLATINUM,613,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4537,15756333,Khan,642,France,Female,55,7,0.00,2,1,1,10151576.00,0,0,1,PLATINUM,918,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4538,15777436,Murray,710,Spain,Female,31,5,0.00,2,1,0,956173.00,0,0,3,PLATINUM,877,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4539,15676835,Anayolisa,710,Spain,Male,33,1,0.00,2,1,0,16831316.00,0,0,2,GOLD,725,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4540,15574206,Shillito,718,France,Female,37,7,0.00,2,1,1,5510009.00,0,0,5,PLATINUM,239,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4541,15613017,McMillan,586,Germany,Male,32,1,14981454.00,1,1,0,3183006.00,0,0,3,GOLD,507,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4542,15815131,Howells,617,Spain,Female,36,7,11561724.00,1,1,1,715194.00,0,0,4,DIAMOND,801,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4543,15585455,Stewart,630,France,Male,28,9,0.00,2,0,0,3259935.00,0,0,2,SILVER,625,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4544,15692929,Ikechukwu,791,Germany,Female,42,10,11365741.00,2,0,1,13994668.00,1,1,1,SILVER,634,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4545,15758081,Repina,673,Spain,Male,39,8,138160.00,1,1,1,11046851.00,0,0,3,SILVER,778,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4546,15667476,Cox,477,Germany,Female,36,3,11770086.00,1,0,0,74042.00,0,0,3,GOLD,775,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4547,15738248,Lo,662,France,Female,37,5,0.00,2,1,0,15187184.00,0,0,4,GOLD,622,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4548,15672152,Grant,850,Germany,Male,37,9,12250638.00,1,0,1,19969384.00,1,1,2,PLATINUM,229,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4549,15673372,Stevenson,635,France,Female,58,1,0.00,1,1,1,5890708.00,1,1,1,DIAMOND,318,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4550,15587611,Kauffmann,537,France,Male,59,9,0.00,2,0,0,10379977.00,1,1,4,GOLD,948,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4551,15803415,Samsonova,579,France,Female,39,3,16650117.00,2,1,0,9383564.00,0,0,2,PLATINUM,340,Khách hàng trung thành,2026-06-23 13:35:14.507
4552,15715673,Niu,651,Spain,Female,46,4,8974305.00,1,1,0,15642557.00,1,1,5,PLATINUM,860,Khách hàng trung thành,2026-06-23 13:35:14.507
4553,15655648,Bock,610,France,Female,25,2,0.00,2,1,0,12372383.00,0,0,3,SILVER,923,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4554,15763613,Barlow,581,France,Male,30,1,0.00,2,1,0,19946408.00,0,0,4,PLATINUM,606,Khách hàng trung thành,2026-06-23 13:35:14.507
4555,15660385,Stevenson,592,France,Male,39,7,0.00,2,1,0,8308433.00,0,0,5,SILVER,563,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4556,15733261,Kung,688,Spain,Female,35,6,0.00,1,1,0,2548843.00,1,1,1,SILVER,901,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4557,15796231,Nwankwo,681,France,Female,18,1,9889439.00,1,1,1,95964.00,0,0,1,GOLD,553,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4558,15624866,Brewer,658,Germany,Male,37,3,16873574.00,2,0,0,7037024.00,0,0,3,PLATINUM,226,Khách hàng trung thành,2026-06-23 13:35:14.507
4559,15623730,Ch'iu,792,France,Male,34,1,0.00,1,0,1,8633032.00,0,0,4,DIAMOND,836,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4560,15668248,Quinn,528,Germany,Female,62,7,13320117.00,1,0,0,16850768.00,1,1,1,DIAMOND,866,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4561,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.00,2,1,0,1116059.00,0,0,3,GOLD,353,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4562,15638028,Ifeanyichukwu,562,Germany,Male,31,4,12723725.00,2,0,1,14331742.00,0,0,4,DIAMOND,938,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4563,15795895,Yermakova,678,Germany,Male,36,1,11786485.00,2,1,0,2761906.00,0,0,3,SILVER,643,Khách hàng trung thành,2026-06-23 13:35:14.507
4564,15694376,Sullivan,705,Germany,Female,64,3,15346926.00,3,0,0,14657366.00,1,1,4,PLATINUM,875,Khách hàng trung thành,2026-06-23 13:35:14.507
4565,15669204,Grant,650,Germany,Male,23,4,939113.00,2,1,0,6905545.00,0,0,5,PLATINUM,774,Khách hàng trung thành,2026-06-23 13:35:14.507
4566,15773779,Jacka,593,Spain,Female,46,2,7659779.00,1,1,1,5445372.00,0,0,1,GOLD,520,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4567,15580682,Tsai,652,France,Female,40,4,7992736.00,2,1,1,335246.00,0,0,5,SILVER,640,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4568,15768530,Emery,554,Spain,Female,27,4,0.00,2,1,1,13508373.00,0,0,5,SILVER,738,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4569,15672875,Piccio,584,Germany,Male,32,8,4017291.00,1,1,1,13743934.00,0,0,5,SILVER,995,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4570,15617082,Sanders,516,France,Male,33,7,11519558.00,1,1,1,112055.00,0,0,4,DIAMOND,943,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4571,15760514,Sharp,789,Germany,Female,43,9,11664429.00,2,1,1,601761.00,0,0,3,SILVER,642,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4572,15761775,Myers,598,Germany,Male,20,8,18029384.00,2,1,1,295527.00,0,0,1,SILVER,664,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4573,15799964,Campbell,669,Germany,Female,30,7,13987281.00,1,1,0,18879584.00,0,0,3,SILVER,302,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4574,15693906,Abbott,645,France,Female,24,3,3454782.00,1,1,1,1163817.00,0,0,2,SILVER,581,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4575,15739514,Preston,659,France,Female,32,9,0.00,2,1,1,9315575.00,0,0,1,PLATINUM,428,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4576,15756926,Atherton,833,Germany,Male,29,1,9646225.00,2,0,1,4898618.00,0,0,4,PLATINUM,298,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4577,15770984,Fanucci,697,Spain,Female,40,7,13033435.00,2,0,1,1169511.00,0,0,4,PLATINUM,850,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4578,15703979,Evans,580,Germany,Male,39,3,11968881.00,1,1,0,13704126.00,0,0,4,DIAMOND,804,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4579,15801821,Cookson,691,France,Male,38,1,0.00,2,0,0,446535.00,0,0,1,GOLD,885,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4580,15711028,Nnachetam,534,France,Male,52,1,0.00,3,1,1,10403541.00,1,1,5,SILVER,278,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4581,15791842,Johnstone,478,France,Female,32,6,7118724.00,1,1,1,11059362.00,0,0,3,GOLD,248,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4582,15746127,Hort,572,France,Female,47,2,0.00,2,1,0,360997.00,0,0,4,GOLD,991,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4583,15663625,Johnson,501,France,Male,37,4,0.00,2,0,0,124703.00,0,0,4,GOLD,453,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4584,15604891,Zaytseva,624,Spain,Female,38,8,0.00,2,1,0,9540341.00,0,0,5,PLATINUM,735,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4585,15589666,Sorokina,595,France,Female,39,9,13642241.00,1,1,1,15175781.00,0,0,1,PLATINUM,379,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4586,15627881,Diehl,603,France,Male,30,8,0.00,2,1,1,4753646.00,0,0,5,GOLD,320,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4587,15664895,Onuchukwu,602,France,Female,25,0,0.00,2,1,1,10127417.00,0,0,1,PLATINUM,502,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4588,15676094,Osonduagwuike,500,France,Female,34,6,0.00,1,1,1,14026845.00,0,0,2,PLATINUM,523,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4589,15761720,Mead,422,France,Male,41,6,15323888.00,1,1,0,1166309.00,0,0,5,GOLD,741,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4590,15611961,Stewart,615,France,Male,35,7,0.00,2,1,0,15078429.00,0,0,1,GOLD,948,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4591,15680167,Thomson,635,France,Female,78,6,475364.00,1,1,1,11940008.00,0,0,4,GOLD,896,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4592,15762543,Goliwe,711,France,Female,32,1,0.00,2,1,0,12618842.00,0,0,4,SILVER,296,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4593,15658475,Lori,834,France,Male,36,8,14288249.00,1,1,0,8998302.00,1,1,3,DIAMOND,328,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4594,15779743,Onwuamaeze,633,France,Female,44,7,0.00,2,1,0,2976129.00,0,0,2,SILVER,627,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4595,15661532,Butusov,650,France,Female,31,1,16056611.00,2,0,0,2707381.00,0,0,1,DIAMOND,404,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4596,15782360,Rogers,743,Germany,Male,65,2,13193551.00,1,1,1,9639967.00,1,1,3,SILVER,399,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4597,15767908,Nicholson,567,France,Male,38,6,1276788.00,2,0,0,4542289.00,0,0,1,GOLD,871,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4598,15677105,Rossi,706,Germany,Female,46,4,10521458.00,1,1,0,10869959.00,1,1,3,PLATINUM,635,Khách hàng trung thành,2026-06-23 13:35:14.507
4599,15641474,Hall,638,France,Male,46,9,13985954.00,1,1,0,3896729.00,0,0,4,GOLD,946,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4600,15624451,Huddart,641,France,Female,38,3,0.00,2,1,0,11646619.00,0,0,4,DIAMOND,975,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4601,15577985,Chinomso,574,France,Female,34,5,11232445.00,2,1,1,1799343.00,0,0,4,GOLD,674,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4602,15571666,Shaw,642,Germany,Male,30,8,13449727.00,1,0,0,4325054.00,0,0,3,GOLD,999,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4603,15783691,Hargreaves,722,Spain,Female,35,1,12017158.00,1,1,0,1252408.00,0,0,2,SILVER,324,Khách hàng trung thành,2026-06-23 13:35:14.507
4604,15671172,Swain,623,France,Male,23,1,1060122.00,2,0,1,19141594.00,0,0,2,GOLD,919,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4605,15731760,Butcher,681,France,Male,25,5,0.00,1,0,1,9086097.00,0,0,4,DIAMOND,875,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4606,15585599,Stone,530,France,Female,34,8,0.00,2,0,1,14187252.00,0,0,2,GOLD,781,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4607,15784958,Allan,797,France,Female,55,10,0.00,4,1,1,4941887.00,1,1,1,GOLD,248,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4608,15734524,Wang,653,France,Male,51,3,0.00,1,1,0,17042664.00,1,1,3,SILVER,435,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4609,15614103,Colombo,850,Germany,Male,42,8,11983969.00,1,0,1,5101602.00,1,1,2,GOLD,303,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4610,15794895,McKay,581,Spain,Male,34,1,0.00,2,0,1,8117525.00,0,0,3,SILVER,602,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4611,15772381,Brient,589,Germany,Male,38,8,9221921.00,1,1,0,9910697.00,0,0,2,PLATINUM,554,Khách hàng trung thành,2026-06-23 13:35:14.507
4612,15710553,Yin,555,Germany,Male,48,3,14205541.00,2,0,1,7913478.00,0,0,3,SILVER,263,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4613,15649292,Bellucci,748,France,Female,49,7,2960208.00,1,0,0,16355058.00,1,1,4,SILVER,699,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4614,15792565,Duncan,745,France,Female,46,7,0.00,2,1,1,6776994.00,0,0,4,PLATINUM,483,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4615,15718245,Pirozzi,730,France,Male,34,1,0.00,2,1,1,12659201.00,0,0,3,DIAMOND,865,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4616,15703117,Findlay,565,France,Female,44,1,0.00,2,0,1,8960281.00,0,0,1,SILVER,691,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4617,15758136,King,778,France,Male,37,3,14180377.00,1,0,1,17942184.00,0,0,3,GOLD,397,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4618,15799932,Iweobiegbunam,812,France,Male,24,10,0.00,2,1,1,15690615.00,0,0,1,PLATINUM,658,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4619,15633516,Tucker,526,France,Male,42,1,0.00,1,0,1,16848602.00,0,0,1,GOLD,593,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4620,15622532,Izmailova,708,France,Female,47,0,12658912.00,2,0,1,13273007.00,1,1,5,GOLD,856,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4621,15798960,Meng,680,France,Male,33,2,10839335.00,1,0,1,3905767.00,0,0,3,GOLD,425,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4622,15698664,Liang,567,Spain,Male,43,2,11564358.00,2,0,0,17460636.00,0,0,2,DIAMOND,754,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4623,15703614,Hutchinson,564,Spain,Male,48,5,13287623.00,1,1,0,7925977.00,0,0,1,DIAMOND,741,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4624,15699195,Shen,709,France,Female,24,3,11094941.00,1,1,1,16851560.00,0,0,5,DIAMOND,234,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4625,15710543,Okwuoma,629,France,Male,46,1,1306662.00,1,1,1,16112567.00,1,1,1,SILVER,586,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4626,15695499,Chinwemma,510,France,Female,45,10,10382147.00,2,0,1,7787862.00,0,0,3,SILVER,413,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4627,15622321,Golubova,506,France,Female,32,3,0.00,1,1,1,8082302.00,0,0,3,PLATINUM,619,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4628,15715744,Schiavone,605,France,Male,39,7,0.00,1,0,1,11934828.00,0,0,4,DIAMOND,307,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4629,15788151,Moore,650,Spain,Male,32,1,13218773.00,2,1,1,17833136.00,0,0,2,PLATINUM,960,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4630,15687153,Graham,850,Germany,Male,49,8,9864955.00,1,1,0,11917488.00,1,1,5,PLATINUM,568,Khách hàng trung thành,2026-06-23 13:35:14.507
4631,15684958,Amadi,489,Germany,Male,38,2,12644408.00,2,1,1,8266273.00,0,0,4,SILVER,526,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4632,15706116,McKay,659,Germany,Female,30,8,15415951.00,1,1,0,404411.00,0,0,4,DIAMOND,426,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4633,15740557,Fedorova,753,France,Female,43,5,0.00,2,1,0,10988171.00,0,0,5,SILVER,834,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
4634,15707291,Percy,477,Germany,Male,48,8,129250.00,2,1,1,15793735.00,0,0,1,PLATINUM,885,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
